city,name,price
重庆,龙湖U城天街,价格待定
重庆,世茂茂悦府,650
重庆,重庆融创文旅城,15000
重庆,汇景铂庭,价格待定
重庆,凤凰湾,价格待定
重庆,时光城,价格待定
重庆,融创白象街,价格待定
重庆,北城阳光尚线,20000
重庆,金科廊桥水乡四组团,价格待定
重庆,海宇西苑,价格待定
重庆,鲁能南渝星城,价格待定
重庆,金科城,14000
重庆,重庆融创文旅城,22700
重庆,奥园盘龙壹号,价格待定
重庆,招商依云江湾,价格待定
重庆,圣名世贸城,20000
重庆,大雅金开国际,10500
重庆,金辉御江府,价格待定
重庆,巴南府邸,10000
重庆,美利山公园城市,18000
重庆,中国铁建山语城,700
重庆,海志观月山水,价格待定
重庆,康桥融府,20000
重庆,融汇半岛C公馆,价格待定
重庆,金阳中医药健康旅游城,价格待定
重庆,融汇温泉城童话里,价格待定
重庆,曦圆青岗湾,价格待定
重庆,金阳第一农场大学城,价格待定
重庆,中迪广场,15000
重庆,两江春城,22000
重庆,两江名苑伯克林,价格待定
重庆,北大资源燕南,价格待定
重庆,华宇城,17500
重庆,宗申金蓝湾,15000
重庆,寰宇天下东升府,价格待定
重庆,汇祥荟广场,价格待定
重庆,财信沙滨城市,价格待定
重庆,新阳光广场,价格待定
重庆,桥达蓝湾半岛,15000
重庆,弘悦101,14500
重庆,光宇尚滨国际,价格待定
重庆,高开投理想城,7000
重庆,双山世家,价格待定
重庆,恒大未来城,价格待定
重庆,万科江上明月,18000
重庆,江厦星光汇,价格待定
重庆,绿地保税中心,9500
重庆,和泓江山国际,价格待定
重庆,和威山千院,价格待定
重庆,中冶城邦国际,价格待定
重庆,恒大御都会,价格待定
重庆,天晋,价格待定
重庆,中航中央城,价格待定
重庆,中房那里,价格待定
重庆,斌鑫江南时代,价格待定
重庆,金科空港城,10770
重庆,典雅花溪半岛,8500
重庆,高盛创富中心,15000
重庆,中润88号,价格待定
重庆,恒大香山华府,价格待定
重庆,云飞九龙香山,价格待定
重庆,保利观澜,16000
重庆,英利未来公寓,价格待定
重庆,中辅小时代,价格待定
重庆,金茂未来域,价格待定
重庆,天盈首原,17600
重庆,君和凤鸣广场,价格待定
重庆,法蓝西莊邸枫丹里,价格待定
重庆,金辉优步大道,价格待定
重庆,贝蒙天地,价格待定
重庆,金隅大成时代都汇,15000
重庆,盛唐叠彩山,价格待定
重庆,龙湖紫云台,1300
重庆,居易天城,价格待定
重庆,金科岭上,460
重庆,信达滨江蓝庭,价格待定
重庆,欢乐颂,13000
重庆,华侨城云溪别院,18000
重庆,巨龙江山国际,价格待定
重庆,嘉悦江庭,价格待定
重庆,隆鑫爱琴海,价格待定
重庆,九汇元尚元,价格待定
重庆,俊峰香格里拉,29000
重庆,恒大麓山湖,价格待定
重庆,鲁能北渝星城,9500
重庆,鲁能九龙花园,价格待定
重庆,新科城市广场,价格待定
重庆,恒大翡翠湾,13000
重庆,中核鹅岭一品,价格待定
重庆,约克郡北区,20000
重庆,国旅颐锦院,价格待定
重庆,金瓯理工国际,8155
重庆,首地江山赋,21000
重庆,龙脊时代广场,价格待定
重庆,里面,价格待定
重庆,新江与城清晖时光,价格待定
重庆,西城上街,10000
重庆,西城上街,价格待定
重庆,芸峰兰亭,12000
重庆,东原中心写字楼,13000
重庆,江厦星光汇,价格待定
重庆,天泰钢城印象,13100
重庆,融汇半岛观江,价格待定
重庆,国奥村,12500
重庆,中交丽景,价格待定
重庆,融恒时代广场,22500
重庆,金融街融景中心,16000
重庆,江北嘴金融城,29700
重庆,西城金街,价格待定
重庆,聚丰纵横国际广场,价格待定
重庆,力帆中心LFC,26000
重庆,北大资源江山名门,10000
重庆,观恒上域街,30000
重庆,瑞同优米,40000
重庆,万象城市广场,价格待定
重庆,佳兆业滨江新城,10000
重庆,法蓝西莊邸蓝铂湾,价格待定
重庆,千威马先生的街,价格待定
重庆,升伟晶石公元,13900
重庆,重庆涉外商务区,价格待定
重庆,新宝龙钻石国际,16000
重庆,龙德悠彩郡,价格待定
重庆,富力城繁华里,10000
重庆,瑞安企业天地,价格待定
重庆,天和国际中心,28000
重庆,东方国际广场,价格待定
重庆,力帆时代,19500
重庆,商社汇星旺角,40000
重庆,万科金色悦城,价格待定
重庆,金科中华养生城,4800
重庆,申基金融广场,价格待定
重庆,龙脊小时代,价格待定
重庆,远洋九公子,17500
重庆,永川金科公园王府,4300
重庆,中亿阳明山水,21000
重庆,万科御澜道,23000
重庆,远洋城,价格待定
重庆,融创剑桥郡一期,价格待定
重庆,鲁能星城十三街区,价格待定
重庆,重庆融创文旅城,17000
重庆,巴南新鸥鹏教育城,20000
重庆,金辉大社区社区商业,30000
重庆,国盛三千城,20000
重庆,协信春山台,价格待定
重庆,汇悦悦峰,价格待定
重庆,龙湖紫云台,价格待定
重庆,凰城御府,价格待定
重庆,保利爱尚里,35000
重庆,协信星都会,价格待定
重庆,金科廊桥水乡四组团,12000
重庆,卢山锦程,价格待定
重庆,海兰云天拾光里,价格待定
重庆,丽都锦上,价格待定
重庆,约克郡,15000
重庆,远洋城嶺墅,价格待定
重庆,金科天宸,20000
重庆,中迪广场,14000
重庆,龙脊时代广场,43000
重庆,美利花都,价格待定
重庆,华宇时代星都,价格待定
重庆,华宇阳光尚座,价格待定
重庆,佳兆业广场,10000
重庆,滨江壹号,价格待定
重庆,首创光和城,32000
重庆,华宇星云汇星领地,价格待定
重庆,保利爱尚里,价格待定
重庆,珠江国际,15000
重庆,中渝香奈公馆,价格待定
重庆,中海紫御江山,30000
重庆,康桥融府,25000
重庆,融创凡尔赛领馆四期,价格待定
重庆,汇祥幸福里,价格待定
重庆,熊猫公馆,价格待定
重庆,力帆红星国际广场,19800
重庆,融汇半岛商业,30000
重庆,鑫茂源e时代,价格待定
重庆,巴山建材城,价格待定
重庆,中振湖霞郡,价格待定
重庆,江山樾,16500
重庆,渝开发星河one,15000
重庆,融创白象街,50000
重庆,保利九悦荟,价格待定
重庆,鹏润鹿山台,17500
重庆,龙湖九里晴川,价格待定
重庆,绿地海外滩,300
重庆,IN半岛里,价格待定
重庆,保利江上明珠,价格待定
重庆,洋丰圣乔维斯,55000
重庆,华宇上院,价格待定
重庆,融创嘉德庄园,价格待定
重庆,华宇锦绣花城,价格待定
重庆,美利溪镇,13600
重庆,融科金色时代,12000
重庆,融创春晖十里,14200
重庆,财信渝中城,价格待定
重庆,华宇天宫花城,18000
重庆,雅居乐御宾府,价格待定
重庆,保利江上明珠,15888
重庆,康田紫悦府,价格待定
重庆,蓝光御江台,价格待定
重庆,南方玫瑰城黛瑰苑,价格待定
重庆,重庆金融中心,价格待定
重庆,金科天元道,15000
重庆,聚丰纵横国际广场,100000
重庆,奥园盘龙壹号,30000
重庆,协信世外桃源,价格待定
重庆,协信世外桃源,206
重庆,东邦小悦湾,11500
重庆,北城空港天地,13000
重庆,新跨越I33,价格待定
重庆,卓宏悠然天地,价格待定
重庆,中海紫御江山,180
重庆,力帆棠悦,价格待定
重庆,西部人才产业园,9400
重庆,西部人才产业园,价格待定
重庆,东邦小悦湾,价格待定
重庆,融创春晖十里,价格待定
重庆,锦怡国际,价格待定
重庆,中铁任之健康城,9800
重庆,北京城建熙城,价格待定
重庆,贝蒙心湖湾,价格待定
重庆,金融街金悦府,价格待定
重庆,美利花都,12500
重庆,荣盛锦绣南山,12000
重庆,奥园水云间,22000
重庆,万科西城一期,价格待定
重庆,新江与城清晖时光,价格待定
重庆,旭辉城,13000
重庆,典雅花溪半岛,价格待定
重庆,阳光城悦江山,15500
重庆,财信渝中城,价格待定
重庆,中讯时代,18000
重庆,蓝光中央广场,价格待定
重庆,佳禾鑫新座,价格待定
重庆,联发欣悦,价格待定
重庆,金茂悦,13000
重庆,国兴北岸江山,30000
重庆,保利时代广场,40000
重庆,商社时代,20000
重庆,汇祥荟广场,52000
重庆,里面,价格待定
重庆,奥园城市天地A区,价格待定
重庆,鲁能九龙花园,30000
重庆,华宇温莎小镇,15000
重庆,金科星辰,价格待定
重庆,中核鹅岭一品,价格待定
重庆,巴南万达广场,价格待定
重庆,英利国际广场,价格待定
重庆,英利国际广场,价格待定
重庆,新科城市广场,20000
重庆,英利国际广场,价格待定
重庆,保利江上明珠乐园,26000
重庆,保利天汇,价格待定
重庆,置尚联邦,价格待定
重庆,英利国际金融中心,价格待定
重庆,龙湖拉特芳斯,6888
重庆,北城阳光尚线,价格待定
重庆,恒大优活城,10000
重庆,华宇金沙东岸,15000
重庆,财信沙滨城市,价格待定
重庆,中渝春华秋实,价格待定
重庆,君和凤鸣广场,26000
重庆,华润二十四城,16000
重庆,启迪协信城立方,7509
重庆,中航小镇,400
重庆,保利金香槟,价格待定
重庆,中航中央城,价格待定
重庆,金鹏两江时光,价格待定
重庆,龙湖新壹街,23000
重庆,中昂彩云台,价格待定
重庆,蘭亭新都汇,价格待定
重庆,北大资源海樾府,12600
重庆,大鼎湖滨丽景,价格待定
重庆,恒大中渝广场,价格待定
重庆,万科御澜山,25000
重庆,鹏润悦秀上东,25000
重庆,碧桂园嘉誉,19000
重庆,财信时光里,价格待定
重庆,重庆创意公园,价格待定
重庆,融景城,30000
重庆,美每家九龙总部城,价格待定
重庆,国金中心,22000
重庆,康田西宸中心,价格待定
重庆,嘉州协信中心,16500
重庆,鼎升国际中心,35000
重庆,时光城,价格待定
重庆,保利中心,18000
重庆,中国华融现代广场,22000
重庆,金科城,20000
重庆,中铁北美时光,19000
重庆,润丰水尚,10000
重庆,泽科左岸长郡,价格待定
重庆,都汇里,价格待定
重庆,首创城,价格待定
重庆,金科廊桥水乡二组团,12000
重庆,东原嘉阅湾,22500
重庆,泽科弹子石中心,价格待定
重庆,金阳金佛山第一农场,价格待定
重庆,两江中迪广场,25000
重庆,沿海赛洛城红堡,价格待定
重庆,华润大厦,价格待定
重庆,熊猫公馆,40000
重庆,雅居乐御宾府,价格待定
重庆,北大资源江山名门,17500
重庆,重庆绿岛中心,7800
重庆,北京城建云熙台,13500
重庆,招商锦星汇,30000
重庆,力帆时代,12000
重庆,桥达蓝湾半岛,20000
重庆,招商雍华府,35000
重庆,金阳中医药健康旅游城,30000
重庆,金科空港城,价格待定
重庆,信达滨江蓝庭,10000
重庆,首创光和城,价格待定
重庆,财信时光里,价格待定
重庆,保利山庄江天悦,价格待定
重庆,蘭亭新都汇,55000
重庆,和泓江山国际,60000
重庆,融创滨江壹号,价格待定
重庆,中国铁建玖城壹号,价格待定
重庆,贝蒙天地,价格待定
重庆,贝蒙天地,价格待定
重庆,渝兴V客部落,价格待定
重庆,金科九曲河,20000
重庆,桃源居国际花园,15000
重庆,协信天骄溪悦,9800
重庆,新跨越I33,22000
重庆,创远十里缇香,价格待定
重庆,信达滨江蓝庭,价格待定
重庆,华茂国际中心,30000
重庆,绿地新里樱园,价格待定
重庆,铂悦澜庭,17500
重庆,同景国际城U组团,10000
重庆,奥体中央公园,5200
重庆,通用晶城,价格待定
重庆,新鸥鹏教育城,价格待定
重庆,融汇温泉城泉里soho,价格待定
重庆,乐信凤凰郡一期,5700
重庆,千叶中央街区,价格待定
重庆,华宇时代星空,价格待定
重庆,万科金域学府,15000
重庆,万科锦尚,价格待定
重庆,蓝光中央广场,价格待定
重庆,启迪协信星麓原,14000
重庆,金辉御江六骏,价格待定
重庆,中迪广场,价格待定
重庆,协信天骄公园,价格待定
重庆,华融现代城,12500
重庆,万科悦湾,15000
重庆,永川金科公园王府,6000
重庆,融创都铎庄园一期,价格待定
重庆,融创爱丽舍庄园,价格待定
重庆,融创依云郡,价格待定
重庆,千威先生的洋房,价格待定
重庆,中辅西引力,38000
重庆,融创博琅郡,12000
重庆,和记黄埔御峰,30000
重庆,隆鑫爱琴海,价格待定
重庆,中渝春华秋实,价格待定
重庆,诚投天邻水岸,价格待定
重庆,金科岭上,11800
重庆,华宇锦绣花城,价格待定
重庆,华宇时代星空,298
重庆,龙湖舜山府,价格待定
重庆,华宇时代星空,价格待定
重庆,华宇龙湾,价格待定
重庆,渝能长悦府,价格待定
重庆,融创江南融府,价格待定
重庆,世茂茂悦府,25000
重庆,康怡棠渝西国际,5300
重庆,金科金辉博翠山,价格待定
重庆,易度庭院时光,8600
重庆,融创唐顿庄园,价格待定
重庆,万科观承,价格待定
重庆,融创九棠府,价格待定
重庆,融创九棠府,价格待定
重庆,金科集美嘉悦,15000
重庆,国兴北岸江山,15000
重庆,中粮鸿云,价格待定
重庆,中粮鸿云,14000
重庆,恒大滨河左岸,价格待定
重庆,金茂悦,19000
重庆,长岛汇,4800
重庆,恒大新城,9300
重庆,金辉优步大道,价格待定
重庆,中昂嘉御湾,价格待定
重庆,万科锦尚,价格待定
重庆,中冶城邦国际,90
重庆,东原世界时,价格待定
重庆,天泰钢城印象,价格待定
重庆,蓝光悦江府,16200
重庆,龙湖新壹城,价格待定
重庆,大唐诺亚,20000
重庆,中粮鸿云,价格待定
重庆,鹏润悦秀城,30000
重庆,国瑞爱与山,价格待定
重庆,志龙观江嶺,25000
重庆,恒大雅苑,价格待定
重庆,中国铁建玖城壹号,36000
重庆,皇庭珠宝城,50000
重庆,春风与湖,价格待定
重庆,金茂未来域,50
重庆,绿云绣,35000
重庆,协信天骄星城,12000
重庆,俊峰香格里拉,价格待定
重庆,康田漫香林,20000
重庆,尚江宸溪香苑,价格待定
重庆,双山世家,价格待定
重庆,通用晶城,价格待定
重庆,名流公馆,价格待定
重庆,华宇观澜华府,价格待定
重庆,祥和御馨园二期,价格待定
重庆,渝高幸福九里,30000
重庆,中润88号,价格待定
重庆,协信公馆,价格待定
重庆,新阳光广场,45000
重庆,弘悦101,价格待定
重庆,翡翠天麓,20127
重庆,和泓文华府,12000
重庆,鹏润悦秀城,价格待定
重庆,华宇小泉雅舍,价格待定
重庆,国宾壹号院,价格待定
重庆,新城金科桃李郡,15500
重庆,龙湖椿山,17000
重庆,鲁能南渝星城,20000
重庆,旭辉东原长河原,价格待定
重庆,金科金辉美院,14000
重庆,易度庭院时光,价格待定
重庆,东原世界时,23000
重庆,龙湖昱湖壹号,22000
重庆,万科观承,14000
重庆,富州新城D街区,19000
重庆,华润公园九里,14000
重庆,荣盛华府,13000
重庆,蓝光中央广场,价格待定
重庆,旭城公园府邸,价格待定
重庆,渝富滨江首岸,20000
重庆,金科金辉美院,14800
重庆,庆隆南山高尔夫国际社区,价格待定
重庆,渝高香洲,30000
重庆,金科集美阳光,13500
重庆,鲁能领秀城,8800
重庆,巴南万达广场,11000
重庆,巴南万达广场,13500
重庆,九鼎国际两江智慧总部,12000
重庆,协信敬澜山,11000
重庆,协信敬澜山,12000
重庆,中国铁建玖城壹号,价格待定
重庆,远洋九公子,35000
重庆,融创紫泉枫丹,13600
重庆,泰德晟景台,20000
重庆,东原嘉阅湾,14500
重庆,龙湖九里晴川,17000
重庆,涪陵金科天宸,7000
重庆,乾丰紫园,5000
重庆,联发龙洲湾1号,9400
重庆,北大资源悦来,16000
重庆,华宇小泉雅舍,价格待定
重庆,京汉凤凰城,28000
重庆,朗基八俊里,120
重庆,3号线公寓,18000
重庆,3号线公寓,70500
重庆,金科廊桥水乡二组团,价格待定
重庆,恒大世纪城,25000
重庆,江厦星光汇,14000
重庆,金辉泊舍,17000
重庆,富力城地壹站,7000
重庆,重庆中药材市场经营商铺,131
重庆,金科御临河,16500
重庆,中振湖霞郡,13200
重庆,中振湖霞郡,25244
重庆,恒大御景湾,价格待定
重庆,金科集美嘉悦,24000
重庆,保亿丽景紫园,28000
重庆,融创凡尔赛花园,价格待定
重庆,金茂悦,价格待定
重庆,金融广场,价格待定
重庆,康桥融府,16000
重庆,恒大御都会,17000
重庆,龙湖源著南区,价格待定
重庆,融创博琅郡,20000
重庆,万科金域华府,11200
重庆,金茂国际生态新城,价格待定
重庆,图晟巴南和顺园,价格待定
重庆,恒大御景湾,9000
重庆,宝石星晖,15000
重庆,书香溪墅,价格待定
重庆,鲁能星城外滩,15000
重庆,金阳易诚时代,价格待定
重庆,金科金辉博翠山,25000
重庆,华润琨瑜府,200
重庆,碧桂园保利云禧,10000
重庆,财信半岛铂寓,价格待定
重庆,麓铭府,11500
重庆,公园置尚云尚,45000
重庆,融创江南融府,价格待定
重庆,晟凡兴龙湖一号,5400
重庆,海润大厦,4890
重庆,欢乐颂,14000
重庆,启迪协信星麓原,15000
重庆,正源福源,26000
重庆,恒大优活城,价格待定
重庆,恒大照母山,23369
重庆,保利观塘,16000
重庆,上品公馆,价格待定
重庆,恒基翔龙江畔,价格待定
重庆,国博城,25000
重庆,申烨太阳城三期,价格待定
重庆,国博城,100
重庆,中冶城邦国际,价格待定
重庆,重庆天地雍江翠湖,价格待定
重庆,重庆天地雍江御庭,价格待定
重庆,庆业九寨印象,20000
重庆,华宇温莎小镇,价格待定
重庆,融创玖玺台,30000
重庆,融科金色时代,11500
重庆,融创春晖十里,价格待定
重庆,爱普新鸿府,16500
重庆,上邦国际社区,18000
重庆,南方格林雅墅,价格待定
重庆,东原湖山樾,35000
重庆,启迪协信城立方,价格待定
重庆,融创凡尔赛领馆四期,价格待定
重庆,协信溪山墅,价格待定
重庆,万科颐府,价格待定
重庆,曦圆俊江南,价格待定
重庆,鲁能领秀城,12000
重庆,中国铁建中铁5号,价格待定
重庆,盛唐叠彩山,16000
重庆,国瑞爱与山,价格待定
重庆,聚义香城雅郡,价格待定
重庆,旭辉朗悦郡,价格待定
重庆,兴亚沙滨国际,15000
重庆,武夷滨江,19000
重庆,财盛金悦苑,价格待定
重庆,港城印象,14500
重庆,约克郡北区,22000
重庆,和记黄埔御峰,价格待定
重庆,和记黄埔玥湖园,250
重庆,强发百年国际,价格待定
重庆,阅江阁,价格待定
重庆,力帆棠悦,35000
重庆,恒都世纪花城一期,3800
重庆,万科金开悦府,19000
重庆,奥园城市天地C区,18000
重庆,卢山锦程,22000
重庆,中昂新天地,22000
重庆,祥豪维多利亚港湾,12000
重庆,东旭御江湾,12000
重庆,雅居乐富春山居,21000
重庆,东邦小悦湾,30000
重庆,璧玉城,7800
重庆,鎏嘉码头雲嵿公寓,28000
重庆,学府金街,26000
重庆,协信星澜汇二期,8300
重庆,澳海顺园公馆,6500
重庆,秀湖鹭岛,370
重庆,聚丰纵横国际广场,21000
重庆,桓大东方国际,4988
重庆,卓越中寰,价格待定
重庆,国宾壹号院,价格待定
重庆,金科太阳海岸,60
重庆,九鼎国际两江智慧总部,20000
重庆,碧桂园翡翠湾,240
重庆,北大资源博雅,35000
重庆,碧桂园东原合能千屿,17000
重庆,国奥村,23000
重庆,鸿丽金山壹号,10000
重庆,拓新时代,价格待定
重庆,璧玉城,15000
重庆,金辉中央铭著,15000
重庆,保亿湖山鹿鸣,19000
重庆,恒大国际文化城,6300
重庆,金科集美天宸,5800
重庆,恒大国际文化城,价格待定
重庆,万科城,28000
重庆,奥园天悦湾,11000
重庆,望山国际,15500
重庆,华润琨瑜府,11000
重庆,金科集美锦湾,11000
重庆,西三街农贸综合市场,34000
重庆,北大资源博雅,20000
重庆,融创欧麓花园城棠屿,16000
重庆,万科十七英里,14000
重庆,重庆天地翡翠方舟,价格待定
重庆,奥园国际城,8000
重庆,蓝光水岸公园,9000
重庆,葛洲坝微客公馆,65
重庆,万科金域学府,20000
重庆,财信融创九阙府,18000
重庆,协信天骄溪悦,25000
重庆,协信天骄星城,25000
重庆,金科博翠园,15000
重庆,旭辉东原长河原,价格待定
重庆,金科中建博翠长江,价格待定
重庆,江北嘴壹号院西苑,30000
重庆,力帆翡翠华府,12500
重庆,龙湖西宸原著,价格待定
重庆,金茂国际生态新城,270
重庆,龙湖西宸原著,价格待定
重庆,清能小南海花园,10500
重庆,恒大御府,20000
重庆,致悦瞰山府,15000
重庆,碧桂园渝南首府,9700
重庆,荣安明月江南,9000
重庆,美的荣安公园天下,13000
重庆,麓铭府,20000
重庆,悦麓山,13000
重庆,金科博翠天悦,10500
重庆,祥瑞城,6200
重庆,金科博翠天悦,20000
重庆,融创瀚学融府,13000
重庆,琅樾江山,13500
重庆,中洲半岛城邦,12300
重庆,中南玖宸,11000
重庆,新都汇,15000
重庆,保利爱尚里,价格待定
重庆,首钢鎏雲大道,10000
重庆,恒大云湖上郡,200
重庆,春风十里,7400
重庆,中耀大厦雅阁澳斯特精选酒店,16000
重庆,象屿公园悦府,18500
重庆,中粮中央公园祥云,19000
重庆,龙湖舜山府,30000
重庆,复地君屿墅,15000
重庆,恒大城市之光,7200
重庆,泽科空港中心,17500
重庆,君临南山崇德府,12000
重庆,桥达茂宸广场,15000
重庆,荣安林语春风,价格待定
重庆,金辉长江铭著,18900
重庆,重庆合景誉峰,17000
重庆,中国铁建香漫溪岸,8200
重庆,阳光城新希望翡丽锦悦,10240
重庆,融汇半岛天澜,11000
重庆,万科翡翠都会,28000
重庆,重庆蘭园,29000
重庆,金融街融府,价格待定
重庆,龙湖春江天镜,15000
重庆,翡丽公园,价格待定
重庆,新城朗隽大都会,价格待定
重庆,龙湖景粼玖序,23000
重庆,奥园誉府,15000
重庆,重庆金贸中心,13000
重庆,华宇龙州府,11300
重庆,凤凰湾,20000
重庆,万云府,15500
重庆,中昂别院,价格待定
重庆,华侨城岚溪云墅,20000
重庆,恒大绿岛新城,6500
重庆,龙湖开元,价格待定
重庆,远洋合能枫丹江屿,15000
重庆,恒大解放碑中心,25000
重庆,重庆湾公寓,20000
重庆,奥捷五金机电城,8100
重庆,传綦世界文旅城,8000
重庆,和泓江山国际,19000
重庆,锐升凤凰城,20000
重庆,金科天元道,60
重庆,启迪协信重庆科技城,15000
重庆,恒大绿岛新城,10500
重庆,富力白鹭湾,8000
重庆,华侨城华悦中心,30000
重庆,世茂璀璨天城,16000
重庆,龙湖椿山,12000
重庆,西城金街,11500
重庆,华侨城华悦中心,12000
重庆,望山国际,14000
重庆,融创滨江壹号,价格待定
重庆,金科黛山悦府,9000
重庆,保亿湖山鹿鸣,12500
重庆,恒大山水城（涪陵）,5000
重庆,新城朗隽大都会,19000
重庆,中骏云景台,价格待定
重庆,金茂国际生态新城,21000
重庆,两江中迪广场,14300
重庆,招商雍江府,9800
重庆,龙湖長滩原麓,15000
重庆,龙湖春森彼岸五期,22000
重庆,大发熙悦書山境,9000
重庆,保利天汇,18000
重庆,卓越中寰,价格待定
重庆,天誉智慧城,22000
重庆,巴滨一号璀璨滨江,12100
重庆,朗基八俊里,12000
重庆,红星大都汇,9000
重庆,观音桥25号,15000
重庆,中昂嘉御湾,价格待定
重庆,富力城繁华里,7000
重庆,富力城地壹站,25000
重庆,中南玖宸,13800
重庆,金科联发東悦府,15000
重庆,红星大都汇,20000
重庆,中建瑜和城,9300
重庆,城海滨江春城,8000
重庆,峰云汇,20000
重庆,恒大轨道时代,16800
重庆,南城山水,7200
重庆,万科翡翠公园,20000
重庆,融创白象街,价格待定
重庆,朗基水印三生,15500
重庆,乾和新天汇,7000
重庆,盘龙中央广场,25000
重庆,融创欧麓花园城博琅瀚庭,12500
重庆,明月天意,8100
重庆,汇立花溪湾,价格待定
重庆,远洋朗基枫桦四季,价格待定
重庆,象屿观悦府,17600
重庆,恒产锦绣江南,8500
重庆,恒产锦绣江南,12900
重庆,金科集美锦湾,价格待定
重庆,万科江上明月,15900
重庆,俊豪城,8100
重庆,华润置地润西山,12500
重庆,观山御璟,13000
重庆,康田澜山樾,15000
重庆,观山御璟,13000
重庆,金隅南山郡观澜樾,15000
重庆,锦绣华城,7800
重庆,金沙玖悦,19000
重庆,双福新鸥鹏拉菲公馆,7500
重庆,金科中建博翠长江,价格待定
重庆,新城悦隽风华,8500
重庆,国悦山,22000
重庆,卓越西麓九里,14000
重庆,联发君领西城,12400
重庆,中央云璟,16000
重庆,福城广场汇乐街,15000
重庆,漫山居,11000
重庆,金隅新都会,14500
重庆,富力城时光里,价格待定
重庆,云鼎栖山1号院,6000
重庆,棕榈泉壹号,30000
重庆,华福58,价格待定
重庆,万科彩云湖,22500
重庆,融创九棠府,18000
重庆,融堃港城小时代,12700
重庆,重庆蘭园,40000
重庆,鲁能城中央公馆,30000
重庆,北大资源博雅,22000
重庆,两岸首座,15000
重庆,金辉长江铭著,25000
重庆,棕榈泉二期,40000
重庆,金沙玖悦,27000
重庆,保利金香槟,20000
重庆,旭辉星奕,17000
重庆,御华兰亭,9000
重庆,华宇旭辉御璟湖山,23000
重庆,大发熙悦書山境,12500
重庆,绿地城,价格待定
重庆,龙湖星图,价格待定
重庆,重庆天地翡翠云阶,价格待定
重庆,恒大未来城,7000
重庆,锦绣华城,15000
重庆,首地江山赋,20000
重庆,富力城新壹站,价格待定
重庆,万科四季花城,13000
重庆,朗基八俊里,10000
重庆,财信新界,13000
重庆,电建泷悦华府,14600
重庆,香港置地壹号半岛,25000
重庆,铺金载水一方,17000
重庆,渝富滨江首岸,16500
重庆,东原晴天,价格待定
重庆,国瑞御府,25000
重庆,卓越中寰,价格待定
重庆,中国铁建玖城贰号,价格待定
重庆,恒大中渝广场,11000
重庆,碧桂园天玺湾,9000
重庆,重庆来福士广场,价格待定
重庆,旭辉星奕,38000
重庆,中慧西街,18000
重庆,桥达茂宸广场,30000
重庆,德感城市广场,4500
重庆,融景城新融御,22000
重庆,保利观澜,25000
重庆,融创欧麓花园城棠屿,22000
重庆,财信铂雲府,19000
重庆,财信融创九阙府,18000
重庆,华宇小泉微villa,价格待定
重庆,雨亭淞江水岸,4500
重庆,雨亭淞江水岸,20000
重庆,中渝御府,42000
重庆,中建湖山印象,8500
重庆,金科时代中心,16000
重庆,中交漫山,12000
重庆,滨利汇金中心,9200
重庆,碧桂园东原合能千屿,20000
重庆,金融街金悦府,15000
重庆,环球时代广场,10000
重庆,君临南山崇德府,25000
重庆,中昂别院,25000
重庆,嘉阅滨江,15500
重庆,三特凤鸣朝阳,价格待定
重庆,香港置地嘉景湾,24000
重庆,新天泽首誉,14500
重庆,万科星光森林,20000
重庆,江州锦云,13500
重庆,国美江天御府,30000
重庆,阅璟山,13000
重庆,财信中梁华府,5000
重庆,龙湖尘林间,31000
重庆,北大资源悦来,23000
重庆,远洋朗基枫桦四季,价格待定
重庆,学府怡景,价格待定
重庆,中建湖山印象,13500
重庆,金科金辉博翠山,13000
重庆,博翠山麓,16000
重庆,中南紫云集,5000
重庆,东海印,价格待定
重庆,蝴蝶里,8000
重庆,华侨城溪山集,18000
重庆,两江春城,16000
重庆,花溪御府,8400
重庆,恒大御景天下,8500
重庆,中昂别院,价格待定
重庆,东原晴天,价格待定
重庆,招商城市主场,26000
重庆,铭鑫鼎尚源,20000
重庆,金科美辰,15500
重庆,协信天骄公园,32500
重庆,远洋山水赋,17500
重庆,恒大御澜庭,7200
重庆,协信车时光,25000
重庆,阳光城哈罗小镇,17000
重庆,升伟铂寓,19000
重庆,鸿笙苑宝贝的墅,13000
重庆,璞缇1号一期,6500
重庆,龙湖光年,30000
重庆,天空雲镜,价格待定
重庆,融创合景珑锦学府,14000
重庆,映湖十里,17500
重庆,中国铁建东林道,19000
重庆,联发西城首府,16500
重庆,万科招商理想城,15500
重庆,香港置地云山岳,19000
重庆,融创溪山春晓,17000
重庆,恒大中渝广场,22500
重庆,汤先生的山宿,12000
重庆,久桓中央美地,8500
重庆,金科世界城(江津),5600
重庆,金科世界城（长寿）,5600
重庆,恒大御龙天峰,12500
重庆,十里长江,24000
重庆,龙湖两江新宸森屿,21000
重庆,融创金弈时代,11000
重庆,华宇观澜华府,价格待定
重庆,新江与城天越,价格待定
重庆,新江与城悠澜,12000
重庆,上汇金悦湾,8500
重庆,东林美地,6900
重庆,林山郡,23000
重庆,东旭御江湾,11500
重庆,铂悦澜庭,20000
重庆,合景融创璟月台,12000
重庆,巴南万达广场,8500
重庆,中梁和苑,10500
重庆,蓝光水岸公园,20000
重庆,阳光城未来悦,24500
重庆,东原映阅,18000
重庆,西阅星辰,17500
重庆,融创金弈时代,10400
